74.80, 70.32, 100445, 26.70, 6, -100.00, 73.5230376929
74.80, 67.48, 100457, 26.70, 6, -100.00, 72.5169495355
74.80, 67.48, 100457, 26.70, 6, -100.00, 72.5169495355
74.80, 55.86, 100457, 26.70, 6, -100.00, 72.5169495355
73.93, 91.22, 100457, 26.70, 6, -97.51, 72.5169495355
73.93, 91.22, 100457, 26.70, 6, -97.51, 72.5169495355
74.32, 96.57, 100457, 26.70, 6, -97.51, 72.5169495355
74.32, 96.57, 100457, 26.70, 6, -97.51, 72.5169495355
74.71, 76.27, 100460, 26.70, 6, -100.00, 72.2654427012
74.51, 87.85, 100463, 26.70, 6, -100.00, 72.0139419482
74.51, 87.85, 100463, 26.70, 6, -100.00, 72.0139419482
74.41, 99.02, 100451, 26.70, 6, -100.00, 73.0199814496
74.71, 58.37, 100454, 26.70, 6, 283.50, 72.7684624515
74.71, 58.37, 100454, 26.70, 6, 283.50, 72.7684624515
74.41, 72.39, 100460, 26.70, 6, -100.00, 72.2654427012
74.41, 72.39, 100460, 26.70, 6, -100.00, 72.2654427012
74.41, 59.52, 100457, 26.70, 6, -100.00, 72.5169495355
74.32, 67.47, 100457, 26.70, 6, 165.63, 72.5169495355
74.32, 67.47, 100457, 26.70, 6, 165.63, 72.5169495355
74.51, 83.61, 100457, 26.70, 6, -100.00, 72.5169495355
74.51, 83.61, 100457, 26.70, 6, -100.00, 72.5169495355
74.41, 78.20, 100451, 26.70, 6, -100.00, 73.0199814496
74.51, 83.29, 100454, 26.70, 6, 236.18, 72.7684624515
74.51, 83.29, 100454, 26.70, 6, 236.18, 72.7684624515
74.32, 87.52, 100451, 26.70, 6, 236.18, 73.0199814496
74.51, 79.86, 100460, 26.70, 6, -41.06, 72.2654427012
74.51, 79.86, 100460, 26.70, 6, -41.06, 72.2654427012
74.32, 81.05, 100460, 26.70, 6, -100.00, 72.2654427012
74.32, 81.05, 100460, 26.70, 6, -100.00, 72.2654427012
74.41, 87.21, 100457, 26.70, 6, -100.00, 72.5169495355
74.61, 84.40, 100454, 26.70, 6, -100.00, 72.7684624515
74.61, 84.40, 100454, 26.70, 6, -100.00, 72.7684624515
74.61, 85.54, 100457, 26.70, 6, -100.00, 72.5169495355
74.61, 83.52, 100457, 26.70, 6, 70.17, 72.5169495355
74.61, 83.52, 100457, 26.70, 6, 70.17, 72.5169495355
73.73, 92.94, 100469, 26.80, 6, -100.00, 71.5109586848
73.73, 92.94, 100469, 26.80, 6, -100.00, 71.5109586848
74.41, 88.31, 100463, 26.70, 6, 505.13, 72.0139419482
74.32, 123.04, 100463, 26.80, 6, -100.00, 72.0139419482
74.32, 123.04, 100463, 26.80, 6, -100.00, 72.0139419482
74.61, 105.01, 100463, 26.80, 6, -100.00, 72.0139419482
70.80, 88.74, 100463, 26.80, 6, -100.00, 72.0139419482
70.80, 88.74, 100463, 26.80, 6, -100.00, 72.0139419482
74.71, 84.19, 100457, 26.80, 7, 192.19, 72.5169495355
74.71, 84.19, 100457, 26.80, 7, 192.19, 72.5169495355
74.61, 67.03, 100457, 26.80, 7, 192.19, 72.5169495355
74.51, 59.77, 100454, 26.80, 7, 509.28, 72.7684624515
74.51, 59.77, 100454, 26.80, 7, 509.28, 72.7684624515
74.41, 77.94, 100451, 26.80, 7, -100.00, 73.0199814496
74.41, 77.94, 100451, 26.80, 7, -100.00, 73.0199814496
74.71, 98.06, 100457, 26.80, 6, -100.00, 72.5169495355
74.51, 85.57, 100448, 26.80, 7, -100.00, 73.2715065299
74.51, 85.57, 100448, 26.80, 7, -100.00, 73.2715065299
74.71, 91.60, 100451, 26.80, 7, -100.00, 73.0199814496
74.41, 101.21, 100451, 26.80, 6, -100.00, 73.0199814496
74.41, 101.21, 100451, 26.80, 6, -100.00, 73.0199814496
74.71, 105.77, 100457, 26.80, 6, 535.01, 72.5169495355
74.71, 105.77, 100457, 26.80, 6, 535.01, 72.5169495355
74.41, 90.82, 100454, 26.80, 6, 19.53, 72.7684624515
74.51, 116.97, 100457, 26.80, 6, -100.00, 72.5169495355
74.51, 116.97, 100457, 26.80, 6, -100.00, 72.5169495355
74.41, 134.75, 100457, 26.80, 6, 467.77, 72.5169495355
74.51, 212.09, 100460, 26.80, 6, 467.77, 72.2654427012
74.51, 212.09, 100460, 26.80, 6, 467.77, 72.2654427012
74.61, 189.80, 100463, 26.80, 6, -100.00, 72.0139419482
74.61, 189.80, 100463, 26.80, 6, -100.00, 72.0139419482
74.51, 229.70, 100454, 26.80, 6, 207.13, 72.7684624515
74.61, 176.59, 100463, 26.80, 6, 365.67, 72.0139419482
74.61, 176.59, 100463, 26.80, 6, 365.67, 72.0139419482
74.61, 222.84, 100454, 26.80, 6, 365.67, 72.7684624515
74.61, 222.84, 100454, 26.80, 6, 365.67, 72.7684624515
74.41, 185.87, 100457, 26.80, 6, 115.82, 72.5169495355
74.61, 155.34, 100451, 26.80, 6, -33.59, 73.0199814496
74.61, 155.34, 100451, 26.80, 6, -33.59, 73.0199814496
74.22, 14.39, 100466, 26.80, 6, -33.59, 71.7624472762
68.36, 96.81, 100460, 26.80, 6, 208.79, 72.2654427012
68.36, 96.81, 100460, 26.80, 6, 208.79, 72.2654427012
74.41, 157.97, 100457, 26.80, 6, 122.46, 72.5169495355
74.41, 157.97, 100457, 26.80, 6, 122.46, 72.5169495355
74.41, 171.84, 100448, 26.80, 6, 535.84, 73.2715065299
74.02, 169.20, 100448, 26.80, 7, -100.00, 73.2715065299
74.02, 169.20, 100448, 26.80, 7, -100.00, 73.2715065299
74.02, 136.67, 100454, 26.80, 6, -100.00, 72.7684624515
74.02, 196.81, 100451, 26.80, 7, -100.00, 73.0199814496
74.02, 196.81, 100451, 26.80, 7, -100.00, 73.0199814496
73.93, 229.82, 100460, 26.80, 7, -100.00, 72.2654427012
73.93, 229.82, 100460, 26.80, 7, -100.00, 72.2654427012
74.02, 108.10, 100466, 26.80, 6, 432.91, 71.7624472762
73.73, 315.72, 100451, 26.80, 6, 525.88, 73.0199814496
73.73, 315.72, 100451, 26.80, 6, 525.88, 73.0199814496
73.44, 82.21, 100463, 26.80, 6, 525.88, 72.0139419482
73.54, 132.23, 100469, 26.80, 6, -100.00, 71.5109586848
73.54, 132.23, 100469, 26.80, 6, -100.00, 71.5109586848
73.44, 8.29, 100454, 26.80, 7, -100.00, 72.7684624515
73.44, 8.29, 100454, 26.80, 7, -100.00, 72.7684624515
73.44, 44.22, 100457, 26.80, 6, 462.79, 72.5169495355
73.44, 111.26, 100466, 26.80, 6, -100.00, 71.7624472762
73.44, 111.26, 100466, 26.80, 6, -100.00, 71.7624472762
73.63, 56.71, 100457, 26.80, 6, -100.00, 72.5169495355
73.63, 56.71, 100457, 26.80, 6, -100.00, 72.5169495355
73.34, 63.84, 100457, 26.80, 6, 513.43, 72.5169495355
73.44, 104.15, 100463, 26.80, 6, 327.49, 72.0139419482
73.44, 104.15, 100463, 26.80, 6, 327.49, 72.0139419482
73.63, 50.47, 100454, 26.80, 8, 330.81, 72.7684624515
73.24, 137.74, 100457, 26.80, 6, -100.00, 72.5169495355
73.24, 137.74, 100457, 26.80, 6, -100.00, 72.5169495355
73.34, 150.45, 100469, 26.80, 6, -100.00, 71.5109586848
73.34, 150.45, 100469, 26.80, 6, -100.00, 71.5109586848
73.34, 80.88, 100454, 26.80, 6, -100.00, 72.7684624515
73.44, 123.72, 100451, 26.80, 7, -100.00, 73.0199814496
73.44, 123.72, 100451, 26.80, 7, -100.00, 73.0199814496
73.54, 127.27, 100457, 26.80, 7, 535.84, 72.5169495355
73.63, 95.70, 100466, 26.90, 6, 535.84, 71.7624472762
73.63, 95.70, 100466, 26.90, 6, 535.84, 71.7624472762
73.24, 128.09, 100448, 26.80, 6, -100.00, 73.2715065299
73.24, 128.09, 100448, 26.80, 6, -100.00, 73.2715065299
73.34, 99.95, 100466, 26.90, 6, -100.00, 71.7624472762
71.68, 59.49, 100466, 26.90, 6, -100.00, 71.7624472762
71.68, 59.49, 100466, 26.90, 6, -100.00, 71.7624472762
73.34, 92.18, 100472, 26.90, 6, -100.00, 71.2594761739
73.24, 81.19, 100463, 26.90, 6, -99.17, 72.0139419482
73.24, 81.19, 100463, 26.90, 6, -99.17, 72.0139419482
73.54, 74.20, 100469, 26.90, 6, -100.00, 71.5109586848
73.54, 74.20, 100469, 26.90, 6, -100.00, 71.5109586848
73.24, 96.53, 100463, 26.90, 6, -100.00, 72.0139419482
73.34, 95.89, 100454, 26.90, 6, -100.00, 72.7684624515
73.34, 95.89, 100454, 26.90, 6, -100.00, 72.7684624515
73.24, 56.92, 100463, 26.90, 7, -100.00, 72.0139419482
73.24, 56.92, 100463, 26.90, 7, -100.00, 72.0139419482
73.34, 83.63, 100457, 26.90, 7, -100.00, 72.5169495355
73.14, 159.81, 100436, 26.90, 7, -100.00, 74.2776676812
73.14, 159.81, 100436, 26.90, 7, -100.00, 74.2776676812
73.34, 315.82, 100430, 26.90, 6, 535.84, 74.7807847594
73.24, 147.33, 100418, 26.90, 6, 535.84, 75.7870919339
73.24, 147.33, 100418, 26.90, 6, 535.84, 75.7870919339
73.14, 60.99, 100403, 26.90, 6, -100.00, 77.0451128383
73.14, 60.99, 100403, 26.90, 6, -100.00, 77.0451128383
73.05, 67.42, 100397, 26.90, 6, 276.86, 77.5483638109
72.85, 256.90, 100388, 26.90, 6, 276.86, 78.3032859325
72.85, 256.90, 100388, 26.90, 6, 276.86, 78.3032859325
72.66, 145.13, 100375, 26.90, 7, -100.00, 79.3938257506
72.85, 2.83, 100354, 26.80, 6, 315.87, 81.1557086032
72.85, 2.83, 100354, 26.80, 6, 315.87, 81.1557086032
72.75, 15.01, 100342, 26.80, 7, 315.87, 82.1626328428
72.75, 15.01, 100342, 26.80, 7, 315.87, 82.1626328428
72.75, 212.10, 100336, 26.80, 7, 8.74, 82.6661315271
72.75, 148.83, 100319, 26.80, 7, 8.74, 84.092843537
72.75, 148.83, 100319, 26.80, 7, 8.74, 84.092843537
72.85, 287.61, 100316, 26.80, 7, -13.67, 84.3446365657
72.66, 353.87, 100313, 26.80, 7, -13.67, 84.5964356915
72.66, 353.87, 100313, 26.80, 7, -13.67, 84.5964356915
72.66, 205.81, 100289, 26.80, 7, 192.19, 86.611048235
72.66, 205.81, 100289, 26.80, 7, 192.19, 86.611048235
72.46, 108.12, 100289, 26.80, 7, -100.00, 86.611048235
72.85, 97.55, 100266, 26.80, 7, -100.00, 88.5420849332
72.85, 97.55, 100266, 26.80, 7, -100.00, 88.5420849332
72.85, 146.66, 100260, 26.80, 7, -100.00, 89.0458926233
72.85, 146.66, 100260, 26.80, 7, -100.00, 89.0458926233
72.66, 62.08, 100260, 26.80, 7, -100.00, 89.0458926233
72.95, 103.47, 100241, 26.80, 7, -100.00, 90.6414447143
72.95, 103.47, 100241, 26.80, 7, -100.00, 90.6414447143
72.56, 137.42, 100217, 26.80, 7, 166.46, 92.6572289885
72.75, 173.24, 100208, 26.80, 7, -100.00, 93.4132488652
72.75, 173.24, 100208, 26.80, 7, -100.00, 93.4132488652
72.95, 147.65, 100187, 26.80, 7, -100.00, 95.177509076
72.95, 147.65, 100187, 26.80, 7, -100.00, 95.177509076
72.95, 154.83, 100166, 26.80, 7, -100.00, 96.9420687437
72.95, 103.23, 100157, 26.70, 7, -59.33, 97.6984002999
72.95, 103.23, 100157, 26.70, 7, -59.33, 97.6984002999
72.75, 79.03, 100151, 26.70, 7, -17.82, 98.2026519103
72.75, 79.03, 100151, 26.70, 7, -17.82, 98.2026519103
72.95, 100.10, 100131, 26.70, 7, 61.87, 99.8836672916
72.85, 112.12, 100122, 26.70, 6, -100.00, 100.640212912
72.85, 112.12, 100122, 26.70, 6, -100.00, 100.640212912
72.95, 125.72, 100094, 26.70, 7, -100.00, 102.994262594
75.20, 96.74, 100091, 26.60, 7, -100.00, 103.246513826
75.20, 96.74, 100091, 26.60, 7, -100.00, 103.246513826
72.95, 135.72, 100065, 26.60, 7, -100.00, 105.432947653
72.95, 135.72, 100065, 26.60, 7, -100.00, 105.432947653
73.14, 110.81, 100050, 26.60, 7, -100.00, 106.694561035
73.24, 121.83, 100038, 26.60, 6, 69.34, 107.703962017
73.24, 121.83, 100038, 26.60, 6, 69.34, 107.703962017
73.24, 116.27, 100032, 26.60, 7, 69.34, 108.208699273
73.73, 102.13, 100011, 26.60, 7, -100.00, 109.975472737
73.73, 102.13, 100011, 26.60, 7, -100.00, 109.975472737
73.73, 84.97, 100005, 26.60, 7, -100.00, 110.480320327
73.73, 84.97, 100005, 26.60, 7, -100.00, 110.480320327
70.21, 102.22, 99996, 26.60, 7, -100.00, 111.237637701
73.73, 93.57, 99981, 26.60, 6, -100.00, 112.499955977
73.73, 93.57, 99981, 26.60, 6, -100.00, 112.499955977
73.73, 98.83, 99966, 26.60, 6, -100.00, 113.762427608
72.56, 134.60, 99963, 26.40, 6, 62.70, 114.01494034
73.73, 84.97, 100005, 26.60, 7, -100.00, 110.480320327
70.21, 102.22, 99996, 26.60, 7, -100.00, 111.237637701
73.73, 93.57, 99981, 26.60, 6, -100.00, 112.499955977
73.73, 93.57, 99981, 26.60, 6, -100.00, 112.499955977
73.73, 98.83, 99966, 26.60, 6, -100.00, 113.762427608
72.56, 134.60, 99963, 26.40, 6, 62.70, 114.01494034
